loser_age,loser_hand,loser_ioc,loser_rank,loser_rank_points,surface,tourney_level,winner_age,winner_hand,winner_ioc,winner_rank,winner_rank_points,year,games,id
28.62149213,R,BEL,47,1090,Hard,G,27.32375086,R,ITA,14,2885,2014,2,41768
22.65297741,R,ITA,31,1465,Hard,G,32.28747433,R,AUS,221,243,2014,3,41769
43.90691307,R,JPN,88,650,Hard,G,34.18754278,R,USA,20,2340,2014,3,41770
20.8788501,R,ESP,26,1793,Hard,G,32.46269678,R,CRO,121,479,2014,2,41771
20.69815195,R,USA,NA,NA,Hard,G,22.91033539,R,ROU,2,6310,2014,3,41773
25.47843943,R,USA,81,700,Hard,G,32.91170431,R,USA,1,9430,2014,2,41774
24.12320329,R,GER,53,991,Hard,G,28.26283368,L,USA,52,1007,2014,2,41775
22.61190965,R,CHN,139,424,Hard,G,29.53319644,L,AUS,32,1441,2014,3,41779
26.80082136,R,SRB,9,4065,Hard,G,22.42847365,R,CZE,42,1160,2014,2,41780
19.51813826,R,USA,27,1605,Hard,G,21.44558522,R,SRB,145,409,2014,3,41782
26.46954141,R,NZL,82,680,Hard,G,28.06570842,R,RUS,56,945,2014,3,41783
22.28884326,R,USA,44,1135,Hard,G,25.06776181,R,BLR,17,2783,2014,2,41784
23.59479808,R,SLO,76,748,Hard,G,26.21492129,L,RUS,18,2565,2014,2,41785
24.38329911,R,ROU,80,704,Hard,G,20.49555099,R,CAN,8,4405,2014,3,41786
26.80903491,R,RUS,137,428,Hard,G,26.60095825,L,GER,7,4550,2014,2,41787
22.65297741,R,JPN,33,1412,Hard,G,17.45927447,R,SUI,58,916,2014,3,41788
21.43189596,R,USA,24,1900,Hard,G,26.02053388,R,SWE,96,602,2014,3,41789
26.9486653,R,BUL,54,989,Hard,G,29.48665298,R,SRB,10,3695,2014,2,41790
20.55030801,R,CHN,148,406,Hard,G,27.55373032,L,CZE,15,2825,2014,3,41791
23.99726215,R,ROU,61,901,Hard,G,31.51540041,R,ITA,30,1492,2014,3,41793
25.47022587,R,POL,5,5590,Hard,G,28.62696783,R,CHN,39,1225,2014,2,41794
25.23750856,R,ROU,95,606,Hard,G,27.35112936,R,RUS,6,5335,2014,3,41795
24.39425051,R,USA,123,470,Hard,G,24.92265572,R,GER,28,1576,2014,2,41796
20.90896646,R,PUR,69,810,Hard,G,26.9596167,R,GER,19,2400,2014,3,41797
20.42710472,R,BLR,120,482,Hard,G,24.12320329,R,DEN,11,3165,2014,2,41798
32.28747433,R,AUS,221,243,Hard,G,27.32375086,R,ITA,14,2885,2014,2,41799
25.2128679,R,SUI,78,743,Hard,G,34.18754278,R,USA,20,2340,2014,2,41800
27.31827515,R,ISR,155,374,Hard,G,32.46269678,R,CRO,121,479,2014,3,41801
21.24024641,R,SVK,65,857,Hard,G,22.91033539,R,ROU,2,6310,2014,2,41802
28.26283368,L,USA,52,1007,Hard,G,32.91170431,R,USA,1,9430,2014,2,41803
21.47843943,R,USA,135,431,Hard,G,32.49555099,R,ITA,12,3121,2014,2,41805
22.42847365,R,CZE,42,1160,Hard,G,29.53319644,L,AUS,32,1441,2014,3,41806
24.46543463,L,CZE,4,5956,Hard,G,21.44558522,R,SRB,145,409,2014,2,41807
28.06570842,R,RUS,56,945,Hard,G,25.06776181,R,BLR,17,2783,2014,2,41808
20.85147159,R,KAZ,48,1087,Hard,G,26.21492129,L,RUS,18,2565,2014,2,41809
26.60095825,L,GER,7,4550,Hard,G,17.45927447,R,SUI,58,916,2014,2,41810
31.51540041,R,ITA,30,1492,Hard,G,28.62696783,R,CHN,39,1225,2014,2,41812
24.92265572,R,GER,28,1576,Hard,G,27.35112936,R,RUS,6,5335,2014,2,41813
26.9596167,R,GER,19,2400,Hard,G,24.12320329,R,DEN,11,3165,2014,2,41814
22.91033539,R,ROU,2,6310,Hard,G,32.46269678,R,CRO,121,479,2014,2,41816
29.2073922,R,EST,50,1030,Hard,G,32.91170431,R,USA,1,9430,2014,2,41817
21.44558522,R,SRB,145,409,Hard,G,25.06776181,R,BLR,17,2783,2014,3,41819
32.49555099,R,ITA,12,3121,Hard,G,32.91170431,R,USA,1,9430,2014,2,41825
17.45927447,R,SUI,58,916,Hard,G,28.62696783,R,CHN,39,1225,2014,2,41827
27.32375086,R,ITA,14,2885,Hard,G,24.12320329,R,DEN,11,3165,2014,2,41828
26.21492129,L,RUS,18,2565,Hard,G,32.91170431,R,USA,1,9430,2014,2,41829
24.12320329,R,DEN,11,3165,Hard,G,32.91170431,R,USA,1,9430,2014,2,41830
19.32922656,R,USA,178,311,Hard,I,18.72416153,R,CZE,214,246,2014,2,41833
21.607118410000002,R,POR,139,415,Hard,I,29.30047912,R,CZE,181,303,2014,2,41834
19.87405886,U,CZE,277,159,Hard,I,21.9028063,U,USA,79,721,2014,2,41835
19.55373032,R,USA,318,125,Hard,I,24.43258042,R,USA,117,490,2014,2,41837
24.59411362,R,GEO,104,534,Hard,I,27.08555784,U,GER,413,81,2014,2,41838
28.44626968,R,SUI,149,378,Hard,I,21.33059548,R,HUN,109,507,2014,3,41839
22.63107461,R,PAR,129,459,Hard,I,32.50102669,R,CRO,80,699,2014,2,41840
26.21492129,U,USA,268,165,Hard,I,25.08418891,R,KAZ,195,277,2014,3,41841
24.52566735,U,GBR,142,406,Hard,I,21.31964408,R,FRA,82,685,2014,2,41842
27.85489391,R,CAN,306,131,Hard,I,25.84804928,R,GER,93,615,2014,2,41843
24.15605749,R,FRA,191,281,Hard,I,22.9596167,R,USA,127,461,2014,3,41844
21.83709788,R,POL,157,353,Hard,I,28.07939767,R,CZE,193,279,2014,2,41845
24.34770705,R,USA,143,405,Hard,I,21.33880903,R,CRO,66,835,2014,2,41846
26.96783025,R,UKR,242,200,Hard,I,34.22587269,R,USA,19,2370,2014,2,41847
18.72416153,R,CZE,214,246,Hard,I,29.30047912,R,CZE,181,303,2014,3,41848
23.43052704,R,USA,285,149,Hard,I,21.9028063,U,USA,79,721,2014,3,41849
24.43258042,R,USA,117,490,Hard,I,27.08555784,U,GER,413,81,2014,3,41850
21.33059548,R,HUN,109,507,Hard,I,32.50102669,R,CRO,80,699,2014,2,41851
22.9596167,R,USA,127,461,Hard,I,25.84804928,R,GER,93,615,2014,2,41853
21.33880903,R,CRO,66,835,Hard,I,28.07939767,R,CZE,193,279,2014,3,41854
29.30047912,R,CZE,181,303,Hard,I,34.22587269,R,USA,19,2370,2014,3,41855
27.08555784,U,GER,413,81,Hard,I,21.9028063,U,USA,79,721,2014,2,41856
25.08418891,R,KAZ,195,277,Hard,I,32.50102669,R,CRO,80,699,2014,2,41857
28.07939767,R,CZE,193,279,Hard,I,25.84804928,R,GER,93,615,2014,3,41858
21.9028063,U,USA,79,721,Hard,I,34.22587269,R,USA,19,2370,2014,2,41859
25.84804928,R,GER,93,615,Hard,I,32.50102669,R,CRO,80,699,2014,3,41860
28.08487337,R,UKR,539,51,Hard,I,22.68856947,R,SRB,35,1290,2014,3,41862
21.0403833,R,UKR,128,459,Hard,I,26.84736482,R,RUS,103,536,2014,3,41863
25.13347023,R,SRB,145,395,Hard,I,23.75359343,R,POL,205,259,2014,2,41864
22.46954141,U,ESP,72,780,Hard,I,20.1724846,R,UZB,189,285,2014,2,41866
20.93908282,R,SRB,123,477,Hard,I,30.20944559,R,UZB,324,121,2014,3,41868
19.80561259,R,MNE,110,506,Hard,I,22.13552361,R,UKR,196,277,2014,2,41869
18.32991102,R,CZE,121,483,Hard,I,23.36208077,L,JPN,87,648,2014,2,41870
20.01916496,R,RUS,222,231,Hard,I,26.04243669,R,BLR,114,496,2014,2,41871
24.94455852,R,TUR,144,401,Hard,I,27.19780972,R,ITA,89,635,2014,2,41873
20.59958932,R,GER,85,659,Hard,I,23.28542094,L,KAZ,136,438,2014,2,41874
21.48391513,R,SRB,100,561,Hard,I,25.27583847,R,UKR,124,474,2014,3,41876
20.54757016,R,UKR,147,385,Hard,I,24.03559206,R,ROU,54,966,2014,2,41877
26.84736482,R,RUS,103,536,Hard,I,22.68856947,R,SRB,35,1290,2014,3,41878
18.19575633,R,CRO,92,625,Hard,I,23.75359343,R,POL,205,259,2014,2,41879
25.51950719,U,RUS,133,453,Hard,I,20.1724846,R,UZB,189,285,2014,3,41880
22.13552361,R,UKR,196,277,Hard,I,30.20944559,R,UZB,324,121,2014,2,41881
23.36208077,L,JPN,87,648,Hard,I,26.04243669,R,BLR,114,496,2014,3,41882
20.46543463,R,BLR,97,588,Hard,I,27.19780972,R,ITA,89,635,2014,2,41883
24.03559206,R,ROU,54,966,Hard,I,25.27583847,R,UKR,124,474,2014,3,41885
23.75359343,R,POL,205,259,Hard,I,22.68856947,R,SRB,35,1290,2014,3,41886
30.20944559,R,UZB,324,121,Hard,I,20.1724846,R,UZB,189,285,2014,2,41887
26.04243669,R,BLR,114,496,Hard,I,27.19780972,R,ITA,89,635,2014,2,41888
23.28542094,L,KAZ,136,438,Hard,I,25.27583847,R,UKR,124,474,2014,3,41889
22.68856947,R,SRB,35,1290,Hard,I,27.19780972,R,ITA,89,635,2014,2,41892
26.954141,R,ROU,60,900,Hard,I,24.96098563,R,GER,31,1546,2014,3,41893
25.26488706,U,CHN,137,428,Hard,I,20.58863792,R,CHN,102,542,2014,2,41895
30.48870637,R,RSA,81,695,Hard,I,21.27857632,R,SVK,53,969,2014,2,41900
22.39014374,R,JPN,132,458,Hard,I,31.17864476,R,CHN,71,783,2014,2,41901
28.60232717,R,FRA,77,741,Hard,I,24.61054073,U,CHN,316,128,2014,2,41902
27.8329911,R,AUT,94,612,Hard,I,20.94729637,R,PUR,61,875,2014,2,41903
23.63312799,R,SLO,67,813,Hard,I,22.46680356,R,CZE,36,1285,2014,3,41904
21.13347023,R,THA,95,600,Hard,I,27.37029432,R,AUS,99,571,2014,2,41906
23.55920602,R,POL,122,479,Hard,I,20.45448323,U,BEL,91,632,2014,2,41907
24.862423,R,HKG,219,239,Hard,I,31.37850787,R,SVK,57,926,2014,2,41908
20.34223135,R,USA,119,488,Hard,I,24.96098563,R,GER,31,1546,2014,2,41909
24.8843258,R,BEL,62,867,Hard,I,20.58863792,R,CHN,102,542,2014,2,41910
20.61054073,R,CHN,207,258,Hard,I,21.27857632,R,SVK,53,969,2014,2,41911
24.61054073,U,CHN,316,128,Hard,I,31.17864476,R,CHN,71,783,2014,2,41912
20.94729637,R,PUR,61,875,Hard,I,22.46680356,R,CZE,36,1285,2014,2,41913
22.74606434,R,NED,84,671,Hard,I,27.37029432,R,AUS,99,571,2014,3,41914
31.37850787,R,SVK,57,926,Hard,I,20.45448323,U,BEL,91,632,2014,3,41915
20.58863792,R,CHN,102,542,Hard,I,24.96098563,R,GER,31,1546,2014,2,41916
21.27857632,R,SVK,53,969,Hard,I,34.20944559,R,ITA,74,750,2014,2,41917
27.37029432,R,AUS,99,571,Hard,I,20.45448323,U,BEL,91,632,2014,2,41919
34.20944559,R,ITA,74,750,Hard,I,24.96098563,R,GER,31,1546,2014,3,41920
20.45448323,U,BEL,91,632,Hard,I,22.46680356,R,CZE,36,1285,2014,3,41921
22.46680356,R,CZE,36,1285,Hard,I,24.96098563,R,GER,31,1546,2014,2,41922
21.29774127,R,SVK,50,1016,Hard,I,24.62970568,U,CHN,259,177,2014,2,41926
22.70773443,R,SRB,39,1180,Hard,I,26.97330595,R,ROU,60,900,2014,2,41927
27.21697467,R,ITA,62,885,Hard,I,20.96646133,R,PUR,61,885,2014,3,41929
20.90896646,R,KAZ,40,1169,Hard,I,24.88158795,R,HKG,220,234,2014,2,41930
20.57768652,R,GER,58,921,Hard,I,22.37097878,R,ESP,85,670,2014,2,41931
27.85215606,R,AUT,94,612,Hard,I,26.1026694,L,CHN,248,190,2014,2,41932
22.59000684,R,POL,148,379,Hard,I,25.27036277,R,SUI,71,799,2014,3,41933
28.62149213,R,FRA,78,741,Hard,I,27.37577002,R,ISR,135,442,2014,2,41937
19.68788501,R,KAZ,130,458,Hard,I,24.64613279,R,FRA,22,1900,2014,2,41938
23.6550308,R,CRO,226,224,Hard,I,20.37782341,R,CHN,251,184,2014,2,41939
24.20260096,U,USA,66,847,Hard,I,24.62970568,U,CHN,259,177,2014,2,41940
23.38124572,L,JPN,88,648,Hard,I,26.97330595,R,ROU,60,900,2014,2,41941
26.1026694,L,CHN,248,190,Hard,I,22.37097878,R,ESP,85,670,2014,3,41943
26.82272416,R,ESP,73,795,Hard,I,25.27036277,R,SUI,71,799,2014,2,41944
20.62970568,R,CHN,185,302,Hard,I,28.6954141,R,TPE,171,321,2014,2,41945
24.62970568,U,CHN,259,177,Hard,I,20.37782341,R,CHN,251,184,2014,3,41947
20.96646133,R,PUR,61,885,Hard,I,26.97330595,R,ROU,60,900,2014,2,41948
22.37097878,R,ESP,85,670,Hard,I,25.27036277,R,SUI,71,799,2014,2,41949
28.6954141,R,TPE,171,321,Hard,I,24.64613279,R,FRA,22,1900,2014,2,41950
20.37782341,R,CHN,251,184,Hard,I,26.97330595,R,ROU,60,900,2014,2,41951
24.64613279,R,FRA,22,1900,Hard,I,26.97330595,R,ROU,60,900,2014,2,41953
23.65229295,R,SLO,77,744,Hard,I,25.52772074,R,POL,5,5380,2014,2,41954
24.05475702,R,ROU,53,966,Hard,I,30.50787132,R,RSA,83,695,2014,3,41955
19.50992471,R,KOR,215,244,Hard,I,22.19301848,U,KOR,280,157,2014,3,41956
23.27446954,R,AUS,114,505,Hard,I,28.32032854,L,USA,43,1132,2014,2,41957
34.22861054,R,ITA,69,835,Hard,I,25.94661191,R,SVK,41,1145,2014,3,41958
22.48870637,U,ESP,74,780,Hard,I,22.34633812,R,USA,57,928,2014,2,41960
20.91444216,R,FRA,48,1074,Hard,I,24.18069815,R,GER,54,961,2014,2,41961
18.425735800000002,R,RUS,208,256,Hard,I,29.26488706,R,EST,45,1110,2014,2,41962
24.5174538,R,SUI,67,845,Hard,I,22.48596851,L,CZE,97,594,2014,2,41963
18.21492129,R,CRO,92,625,Hard,I,27.6386037,R,RUS,155,354,2014,3,41964
22.7652293,R,NED,82,700,Hard,I,32.55578371,R,CZE,37,1210,2014,3,41965
20.0054757,R,SVK,76,747,Hard,I,19.82477755,R,MNE,113,506,2014,3,41967
27.00889802,R,KAZ,65,867,Hard,I,20.61875428,R,GER,95,604,2014,2,41968
24.90349076,R,BEL,64,867,Hard,I,25.94661191,R,SVK,41,1145,2014,2,41972
24.18069815,R,GER,54,961,Hard,I,22.34633812,R,USA,57,928,2014,3,41973
32.55578371,R,CZE,37,1210,Hard,I,27.6386037,R,RUS,155,354,2014,3,41975
19.82477755,R,MNE,113,506,Hard,I,21.53593429,R,USA,101,556,2014,3,41976
20.61875428,R,GER,95,604,Hard,I,22.48596851,R,CZE,32,1395,2014,3,41977
29.26488706,R,EST,45,1110,Hard,I,27.6386037,R,RUS,155,354,2014,3,41979
21.53593429,R,USA,101,556,Hard,I,22.48596851,R,CZE,32,1395,2014,2,41980
22.34633812,R,USA,57,928,Hard,I,28.32032854,L,USA,43,1132,2014,3,41981
27.6386037,R,RUS,155,354,Hard,I,22.48596851,R,CZE,32,1395,2014,3,41982
28.678987,R,BEL,47,1095,Hard,P,25.36071184,R,SVK,13,3007,2014,2,41986
43.96440794,R,JPN,86,665,Hard,P,25.12525667,R,BLR,25,1813,2014,3,41987
29.2183436,R,RUS,23,1860,Hard,P,17.51676934,R,SUI,34,1332,2014,2,41988
19.57563313,R,USA,29,1670,Hard,P,27.61122519,L,CZE,15,2715,2014,3,41989
27.38124572,R,ITA,12,3215,Hard,P,26.52703628,R,NZL,103,546,2014,2,41990
23.20328542,R,RUS,27,1775,Hard,P,20.93634497,R,ESP,26,1803,2014,2,41992
22.71047228,R,JPN,36,1262,Hard,P,26.03148528,R,ESP,19,2420,2014,3,41993
20.93360712,R,USA,51,995,Hard,P,20.53114305,R,RUS,365,98,2014,3,41994
31.39767283,R,SVK,55,955,Hard,P,27.38945927,R,AUS,91,643,2014,3,41995
20.00821355,R,UKR,35,1315,Hard,P,26.65845311,L,GER,8,4400,2014,2,41996
17.51676934,R,SUI,34,1332,Hard,P,27.61122519,L,CZE,15,2715,2014,3,41999
20.53114305,R,RUS,365,98,Hard,P,26.03148528,R,ESP,19,2420,2014,2,42002
27.38945927,R,AUS,91,643,Hard,P,24.18069815,R,DEN,9,4305,2014,3,42003
25.36071184,R,SVK,13,3007,Hard,P,26.65845311,L,GER,8,4400,2014,2,42004
29.59069131,L,AUS,30,1621,Hard,P,20.93634497,R,ESP,26,1803,2014,3,42006
26.65845311,L,GER,8,4400,Hard,P,26.85831622,R,SRB,10,3855,2014,2,42008
20.93634497,R,ESP,26,1803,Hard,P,24.18069815,R,DEN,9,4305,2014,3,42009
28.48459959,R,SUI,152,378,Hard,P,24.66529774,R,FRA,21,2010,2014,2,42011
34.2477755,R,ITA,74,730,Hard,P,28.69815195,R,BEL,48,1095,2014,3,42012
32.57221081,R,ITA,16,2651,Hard,P,27.40862423,R,AUS,79,715,2014,2,42013
22.34360027,R,GBR,47,1100,Hard,P,27.40041068,R,ITA,12,3215,2014,2,42014
28.70362765,R,CHN,23,1905,Hard,P,24.19986311,R,GER,55,973,2014,2,42015
22.72963723,R,JPN,36,1262,Hard,P,29.23750856,R,RUS,25,1860,2014,2,42016
24.53661875,R,SUI,66,845,Hard,P,25.28952772,R,SUI,61,895,2014,2,42017
22.72689938,R,SRB,39,1180,Hard,P,26.29158111,L,RUS,14,2845,2014,2,42018
24.64887064,U,CHN,213,255,Hard,P,26.05065024,R,ESP,19,2420,2014,2,42020
34.2642026,R,USA,18,2495,Hard,P,20.93360712,R,FRA,49,1074,2014,3,42021
20.59685147,R,GER,58,921,Hard,P,22.79534565,R,USA,38,1205,2014,2,42022
22.36550308,R,USA,51,1025,Hard,P,29.5633128,R,SRB,11,3655,2014,2,42023
30.48049281,R,AUS,20,2110,Hard,P,22.50513347,R,CZE,31,1615,2014,2,42025
26.54620123,R,NZL,90,625,Hard,P,27.23613963,R,ITA,62,885,2014,3,42026
32.57494867,R,CZE,37,1210,Hard,P,20.92813142,R,KAZ,40,1169,2014,3,42027
31.41683778,R,SVK,56,955,Hard,P,28.48733744,R,CZE,32,1601,2014,2,42028
27.63039014,L,CZE,15,2785,Hard,P,24.99931554,R,GER,26,1825,2014,3,42029
22.72963723,R,ITA,44,1135,Hard,P,20.02737851,R,UKR,34,1315,2014,2,42030
22.39014374,R,ESP,75,729,Hard,P,20.95550992,R,ESP,22,1928,2014,3,42031
27.40862423,R,AUS,79,715,Hard,P,28.69815195,R,BEL,48,1095,2014,3,42032
27.40041068,R,ITA,12,3215,Hard,P,24.22176591,U,USA,67,827,2014,2,42033
24.19986311,R,GER,55,973,Hard,P,20.57221081,R,CAN,9,4433,2014,3,42034
23.22245038,R,RUS,30,1630,Hard,P,29.60985626,L,AUS,27,1720,2014,3,42037
26.05065024,R,ESP,19,2420,Hard,P,24.19986311,R,DEN,7,4500,2014,3,42038
25.54688569,R,POL,6,5200,Hard,P,20.93360712,R,FRA,49,1074,2014,3,42039
27.03627652,R,GER,17,2525,Hard,P,22.50513347,R,CZE,31,1615,2014,2,42040
27.23613963,R,ITA,62,885,Hard,P,24.54209446,L,CZE,3,5926,2014,2,42041
20.92813142,R,KAZ,40,1169,Hard,P,26.67761807,L,GER,8,4480,2014,3,42042
24.99931554,R,GER,26,1825,Hard,P,20.02737851,R,UKR,34,1315,2014,2,42044
22.98699521,R,ROU,2,6160,Hard,P,20.95550992,R,ESP,22,1928,2014,3,42045
28.69815195,R,BEL,48,1095,Hard,P,24.66529774,R,FRA,21,2010,2014,3,42046
24.22176591,U,USA,67,827,Hard,P,20.57221081,R,CAN,9,4433,2014,2,42047
27.42778919,R,RUS,4,5575,Hard,P,25.28952772,R,SUI,61,895,2014,2,42048
29.60985626,L,AUS,27,1720,Hard,P,24.19986311,R,DEN,7,4500,2014,2,42049
22.79534565,R,USA,38,1205,Hard,P,20.93360712,R,FRA,49,1074,2014,2,42050
22.50513347,R,CZE,31,1615,Hard,P,24.54209446,L,CZE,3,5926,2014,3,42051
28.48733744,R,CZE,32,1601,Hard,P,26.67761807,L,GER,8,4480,2014,2,42052
24.66529774,R,FRA,21,2010,Hard,P,20.57221081,R,CAN,9,4433,2014,2,42053
26.67761807,L,GER,8,4480,Hard,P,20.02737851,R,UKR,34,1315,2014,2,42056
24.19986311,R,DEN,7,4500,Hard,P,20.57221081,R,CAN,9,4433,2014,2,42057
20.57221081,R,CAN,9,4433,Hard,P,24.54209446,L,CZE,3,5926,2014,2,42059
26.86105407,R,ESP,70,795,Hard,PM,33.00752909,R,USA,1,9430,2014,2,42060
27.67693361,R,RUS,134,434,Hard,PM,27.04449008,R,BUL,51,1035,2014,2,42061
29.51950719,R,USA,213,250,Hard,PM,24.21902806,R,GER,54,1013,2014,3,42062
29.58247776,R,SRB,11,3635,Hard,PM,24.6844627,R,FRA,20,2140,2014,3,42064
26.14099932,L,CHN,222,232,Hard,PM,20.97193703,R,USA,55,995,2014,2,42065
34.26694045,R,ITA,71,735,Hard,PM,30.49965777,R,AUS,21,2045,2014,2,42066
24.66803559,U,CHN,209,255,Hard,PM,28.72279261,R,CHN,24,1865,2014,2,42067
25.68651608,R,CHN,49,1055,Hard,PM,20.95277207,R,FRA,36,1263,2014,2,42068
22.36276523,R,GBR,47,1100,Hard,PM,34.28336756,R,USA,19,2155,2014,2,42069
20.97467488,R,ESP,22,1973,Hard,PM,26.31074606,L,RUS,14,2850,2014,3,42070
27.04722793,R,KAZ,67,825,Hard,PM,31.61122519,R,ITA,44,1122,2014,3,42072
22.81451061,R,USA,38,1260,Hard,PM,25.56605065,R,POL,6,5035,2014,2,42073
29.62902122,L,AUS,26,1725,Hard,PM,26.69678303,L,GER,10,4050,2014,3,42074
32.59411362,R,CZE,40,1210,Hard,PM,20.94729637,R,KAZ,39,1249,2014,2,42075
27.41957563,R,ITA,12,3215,Hard,PM,22.74880219,R,JPN,37,1262,2014,3,42076
22.38466804,R,USA,52,1025,Hard,PM,32.59137577,R,ITA,16,2582,2014,2,42077
28.71731691,R,BEL,43,1130,Hard,PM,26.0698152,R,ESP,18,2420,2014,2,42078
16.71731691,R,CHN,492,59,Hard,PM,25.01848049,R,GER,25,1855,2014,3,42080
22.74606434,R,SRB,50,1050,Hard,PM,28.50376454,R,SUI,149,378,2014,2,42081
17.55509925,R,SUI,34,1317,Hard,PM,26.89664613,R,SRB,9,4180,2014,2,42082
27.01163587,R,ROU,41,1160,Hard,PM,27.05544148,R,GER,17,2515,2014,3,42083
24.24093087,U,USA,60,926,Hard,PM,19.61396304,R,USA,32,1605,2014,3,42084
28.5065024,R,CZE,28,1676,Hard,PM,23.00616016,R,ROU,2,6036,2014,2,42085
27.04449008,R,BUL,51,1035,Hard,PM,33.00752909,R,USA,1,9430,2014,2,42086
24.21902806,R,GER,54,1013,Hard,PM,27.6495551,L,CZE,15,2590,2014,2,42087
20.97193703,R,USA,55,995,Hard,PM,24.6844627,R,FRA,20,2140,2014,2,42088
28.72279261,R,CHN,24,1865,Hard,PM,24.56125941,L,CZE,3,5926,2014,2,42090
20.95277207,R,FRA,36,1263,Hard,PM,34.28336756,R,USA,19,2155,2014,2,42091
23.69062286,R,SLO,73,715,Hard,PM,26.31074606,L,RUS,14,2850,2014,2,42092
25.56605065,R,POL,6,5035,Hard,PM,31.61122519,R,ITA,44,1122,2014,2,42093
20.94729637,R,KAZ,39,1249,Hard,PM,26.69678303,L,GER,10,4050,2014,2,42094
20.59137577,R,CAN,7,4793,Hard,PM,25.01848049,R,GER,25,1855,2014,2,42098
28.50376454,R,SUI,149,378,Hard,PM,26.89664613,R,SRB,9,4180,2014,2,42099
19.61396304,R,USA,32,1605,Hard,PM,27.05544148,R,GER,17,2515,2014,2,42100
20.66803559,R,CHN,167,331,Hard,PM,23.00616016,R,ROU,2,6036,2014,2,42101
27.6495551,L,CZE,15,2590,Hard,PM,33.00752909,R,USA,1,9430,2014,3,42102
24.6844627,R,FRA,20,2140,Hard,PM,30.49965777,R,AUS,21,2045,2014,2,42103
26.31074606,L,RUS,14,2850,Hard,PM,31.61122519,R,ITA,44,1122,2014,3,42104
26.0698152,R,ESP,18,2420,Hard,PM,27.44695414,R,RUS,4,5680,2014,2,42106
25.01848049,R,GER,25,1855,Hard,PM,26.89664613,R,SRB,9,4180,2014,2,42107
31.61122519,R,ITA,44,1122,Hard,PM,24.56125941,L,CZE,3,5926,2014,2,42109
30.49965777,R,AUS,21,2045,Hard,PM,24.56125941,L,CZE,3,5926,2014,3,42111
26.89664613,R,SRB,9,4180,Hard,PM,27.44695414,R,RUS,4,5680,2014,2,42112
22.37919233,U,JPN,211,251,Hard,I,27.44695414,R,AUS,68,797,2014,2,42115
20.49007529,R,JPN,223,227,Hard,I,19.74537988,R,KAZ,122,467,2014,2,42116
21.01574264,R,SRB,120,475,Hard,I,22.38193018,R,GBR,46,1105,2014,3,42117
21.97946612,U,USA,71,731,Hard,I,20.06570842,R,UKR,31,1600,2014,3,42118
25.86447639,U,JPN,247,184,Hard,I,16.97193703,U,JPN,265,169,2014,3,42119
31.00068446,R,CZE,188,285,Hard,I,26.7980835,R,JPN,257,175,2014,2,42120
23.80013689,U,JPN,169,323,Hard,I,20.99110198,R,USA,57,950,2014,3,42121
25.13620808,R,TPE,221,228,Hard,I,20.96646133,R,KAZ,37,1290,2014,2,42122
27.16221766,U,GER,289,144,Hard,I,22.54620123,U,ESP,82,658,2014,2,42123
31.25530459,R,CHN,77,688,Hard,I,16.77481177,R,CRO,113,500,2014,3,42124
21.3963039,R,FRA,81,660,Hard,I,22.83367556,R,USA,38,1269,2014,2,42125
22.40383299,R,USA,52,1015,Hard,I,21.21013005,R,THA,93,588,2014,3,42126
29.53867214,R,USA,191,280,Hard,I,20.63244353,R,JPN,170,321,2014,3,42127
21.86173854,R,ROU,243,188,Hard,I,23.43874059,L,JPN,109,519,2014,3,42128
19.40588638,R,USA,194,276,Hard,I,19.63312799,R,USA,32,1590,2014,2,42129
22.38193018,R,GBR,46,1105,Hard,I,19.74537988,R,KAZ,122,467,2014,2,42130
16.97193703,U,JPN,265,169,Hard,I,20.06570842,R,UKR,31,1600,2014,3,42131
22.54620123,U,ESP,82,658,Hard,I,20.96646133,R,KAZ,37,1290,2014,2,42133
22.83367556,R,USA,38,1269,Hard,I,16.77481177,R,CRO,113,500,2014,3,42134
20.63244353,R,JPN,170,321,Hard,I,21.21013005,R,THA,93,588,2014,3,42135
19.74537988,R,KAZ,122,467,Hard,I,30.51882272,R,AUS,18,2430,2014,2,42137
20.99110198,R,USA,57,950,Hard,I,20.06570842,R,UKR,31,1600,2014,2,42138
20.06570842,R,UKR,31,1600,Hard,I,30.51882272,R,AUS,18,2430,2014,2,42140
21.21013005,R,THA,93,588,Hard,I,20.96646133,R,KAZ,37,1290,2014,2,42141
27.90965092,R,AUT,100,548,Hard,I,20.61054073,R,CAN,6,4693,2014,2,42143
23.52635181,R,AUT,395,87,Hard,I,27.06365503,R,BUL,44,1129,2014,2,42144
29.32238193,R,EST,50,1045,Hard,I,26.00410678,R,SVK,49,1076,2014,3,42145
25.03764545,R,GER,25,1835,Hard,I,27.27446954,R,ITA,59,945,2014,3,42146
27.07460643,R,GER,16,2495,Hard,I,22.76796715,R,ITA,42,1139,2014,2,42147
18.27241615,R,CRO,83,655,Hard,I,20.10677618,R,TUN,162,343,2014,2,42148
18.40657084,R,CZE,118,483,Hard,I,32.61327858,R,CZE,40,1215,2014,3,42149
20.97193703,R,FRA,34,1327,Hard,I,26.58453114,R,NZL,87,635,2014,3,42150
28.52566735,R,CZE,28,1656,Hard,I,24.57494867,R,SUI,65,870,2014,2,42151
20.63518138,R,GER,58,946,Hard,I,20.06297057,R,SVK,73,704,2014,2,42152
